player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"いっせ",EI0h9NvLRP,2026-03-02T12:56:12.800Z,2026-03-02T14:00:31.745Z,3010,4070,0,1060
"そふとくりーむ",9W903vxPw_,2026-03-02T11:23:10.899Z,2026-03-02T13:58:41.699Z,4710,730,0,-3980
"shunta",O1ujh7Dkxd,2026-03-02T11:09:58.606Z,2026-03-02T12:44:47.586Z,2411,3164,0,753
"Noram",DZezvMNAJy,2026-03-02T11:09:58.604Z,2026-03-02T14:00:16.172Z,4628,4765,0,137
"すとふぁ",M4pyIQvfB9,2026-03-02T11:08:24.326Z,2026-03-02T12:30:01.127Z,3030,2690,0,-340
"揚げもち",3liBhfdN10,2026-03-02T11:08:24.318Z,2026-03-02T13:53:49.740Z,2060,3445,0,1385
"ゴン02（江戸犬）",AblUkPGGlZ,2026-03-02T11:08:24.322Z,2026-03-02T14:00:56.898Z,3385,4370,0,985
