player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"hibiki_72o",JY_jKUgodq,2025-07-27T12:22:20.459Z,2025-07-27T13:54:04.104Z,3000,4636,0,1636
"Jongo",SAgsSq0i6y,2025-07-27T11:46:47.875Z,,2000,1980,1946,1926
"arash!",OkLShdB9P8,2025-07-27T11:39:36.522Z,,3500,6657,2965,6122
"こうちゃん",GZ5hCGHCjq,2025-07-27T11:35:46.797Z,2025-07-27T13:22:44.226Z,3290,3360,0,70
"Hibari",gG60J3OV2j,2025-07-27T11:35:46.800Z,,7037,1230,3207,-2600
"Ene",7kPHYByVxS,2025-07-27T11:35:46.802Z,2025-07-27T12:04:37.928Z,5620,2885,0,-2735
"るも",7n59-giX1P,2025-07-27T11:35:46.804Z,2025-07-27T13:22:44.222Z,3298,2000,0,-1298
"とーち",OCY4-ehNwS,2025-07-27T11:35:46.805Z,,5339,,2218,-3121
