player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"NABO",HJCe0qCFpd,2025-05-01T13:17:16.765Z,2025-05-01T14:00:37.887Z,2000,1833,0,-167
"shiozuka1121",Zp6HGuC8yK,2025-05-01T13:17:16.759Z,2025-05-01T14:00:49.369Z,2000,3208,0,1208
"とーち",hig4fvwo_m,2025-05-01T13:17:16.767Z,2025-05-01T14:00:37.884Z,2612,4240,0,1628
"chiffon1468",CsHt4-HRYF,2025-05-01T13:17:16.761Z,2025-05-01T14:00:37.881Z,5485,2090,0,-3395
"らねおか",XaClitYV1x,2025-05-01T13:17:16.769Z,2025-05-01T14:00:37.878Z,2400,2585,0,185
"Ene",7kPHYByVxS,2025-05-01T13:17:16.763Z,2025-05-01T14:00:37.874Z,2400,2457,0,57
"IAMB",gjmiQ4-uAW,2025-05-01T13:17:16.757Z,2025-05-01T14:00:37.870Z,3841,4167,0,326
"teish",4kHSZklLpK,2025-05-01T13:17:16.754Z,2025-05-01T14:00:37.866Z,2400,2558,0,158
