player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"MAX",7htETinMJU,2026-02-09T11:33:05.113Z,2026-02-09T12:38:48.290Z,2516,2660,0,144
"UMAUMA",iKNrGrbUkg,2026-02-09T11:27:15.088Z,2026-02-09T13:14:24.685Z,3000,3446,0,446
"あーる",_1mfZ1y-M8,2026-02-09T11:21:33.754Z,2026-02-09T12:00:19.099Z,2028,2000,0,-28
"てつ",6DX7hOo5Ri,2026-02-09T11:21:33.751Z,2026-02-09T12:38:56.806Z,3674,3560,0,-114
"ノガード",GgfRhPuspx,2026-02-09T11:19:39.282Z,2026-02-09T11:30:51.086Z,2030,2315,0,285
"KAWAUSO",TVNlFwDOoe,2026-02-09T11:19:39.280Z,2026-02-09T12:38:22.664Z,3392,2130,0,-1262
"揚げもち",3liBhfdN10,2026-02-09T11:19:39.285Z,2026-02-09T12:35:03.590Z,2000,2529,0,529
