player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"teish",v-iN-1QQsm,2026-03-23T11:38:06.238Z,,2020,230,3937,2147
"TNT",DXrWVNkdav,2026-03-23T11:20:44.122Z,,3033,20,3730,717
"Noram",DZezvMNAJy,2026-03-23T11:07:15.615Z,,4890,50,2000,-2840
"arash!",PB93yGRdRr,2026-03-23T11:04:50.449Z,2026-03-23T12:46:59.927Z,3000,2229,0,-771
"Takatobi",cS0TbNKfbn,2026-03-23T11:00:36.313Z,,2503,43,3058,598
"shunta",O1ujh7Dkxd,2026-03-23T11:00:36.310Z,2026-03-23T14:01:15.551Z,2105,2484,0,379
"ノガード",GgfRhPuspx,2026-03-23T11:00:36.307Z,2026-03-23T11:10:14.416Z,2500,2270,0,-230
