player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Agu",nDIiiLXazP,2025-06-16T13:10:12.764Z,2025-06-16T13:57:11.963Z,2500,1920,0,-580
"Shingo",THqB8MWLad,2025-06-16T12:25:55.712Z,,2500,,2836,336
"るも",7n59-giX1P,2025-06-16T12:23:23.558Z,2025-06-16T14:07:06.451Z,3006,2770,0,-236
"うりょ",W7Cn5lVCgg,2025-06-16T12:23:23.567Z,,2200,,2528,328
"ぼくだよ",cLX91bDIBI,2025-06-16T12:23:23.561Z,2025-06-16T14:07:06.446Z,2500,2960,0,460
"とーち",573aP-RRLR,2025-06-16T12:23:23.563Z,2025-06-16T14:07:10.916Z,2500,2300,0,-200
"hibiki_72o",JY_jKUgodq,2025-06-16T12:23:23.564Z,2025-06-16T13:30:24.877Z,3000,3885,0,885
"らねおか",XaClitYV1x,2025-06-16T12:23:23.556Z,,3368,,2375,-993
