player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"sigma",yHZrsG6l5j,2026-02-09T13:13:53.336Z,,2490,140,1800,-550
"okbokujo",7rBUr1jNCU,2026-02-09T13:13:53.334Z,,2495,176,2490,171
"らねおか",l218j9GUvI,2026-02-09T13:13:00.936Z,,3000,,3040,40
"Hinano",WeOKnoOueQ,2026-02-09T13:11:52.884Z,,3000,,3235,235
"ほたるいか",6weTfFBYpF,2026-02-09T13:11:52.880Z,2026-02-09T14:00:46.319Z,2310,2385,0,75
"Ramune",soKGYfNQsD,2026-02-09T13:11:52.882Z,,2261,290,2000,29
