player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"摩天楼",-R3v9pRB8W,2025-09-29T13:09:41.552Z,2025-09-29T14:02:06.965Z,3780,2000,0,-1780
"Utos",g0yui9LXM4,2025-09-29T12:32:05.287Z,,2400,,2863,463
"arash!",lSXafQ4XJ9,2025-09-29T12:30:37.534Z,,3000,1470,2937,1407
"MasatoM",Zvgc3jh8lw,2025-09-29T12:30:37.530Z,,3000,,3395,395
"こうちゃん.",tOQgx5q4M5,2025-09-29T12:28:16.161Z,,2500,,2170,-330
"Ramune",QBTw2JRIw5,2025-09-29T12:28:16.159Z,,3000,,3680,680
"こうちゃん",4oZPV-yofs,,2025-09-29T12:25:54.080Z,2500,2500,0,0
"mo'",-WgKDrZMvL,2025-09-29T12:28:16.154Z,2025-09-29T14:02:06.959Z,3790,3069,0,-721
"sigma",yHZrsG6l5j,2025-09-29T12:28:16.157Z,,2500,,2386,-114
