player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"ノガード",dlzwhIfu_I,2025-11-03T13:31:49.122Z,,2500,,2615,115
"ねくと",Ck64WUkvLh,2025-11-03T13:10:56.823Z,,3000,,2590,-410
"LostLamb",nZVZhqDbpq,2025-11-03T12:44:08.415Z,,3000,3365,2290,2655
"マツケン",eYO1CvV4v9,2025-11-03T12:38:51.935Z,2025-11-03T12:46:55.940Z,2000,1970,0,-30
"hibiki_72o",JY_jKUgodq,2025-11-03T12:36:03.413Z,2025-11-03T13:10:56.820Z,3000,3535,0,535
"Ene",7kPHYByVxS,2025-11-03T12:35:49.027Z,2025-11-03T12:38:51.933Z,2200,2200,0,0
"chinsan",rs6S-uvF6p,2025-11-03T12:21:58.541Z,2025-11-03T12:38:51.929Z,2500,2060,0,-440
"SHINJI1223",-R7k1ogPyi,2025-11-03T12:21:10.200Z,,2920,2720,2900,2700
"Doc",rNZKJiwrNl,2025-11-03T12:12:05.790Z,2025-11-03T14:03:56.009Z,4960,5065,0,105
"Doc",rNZKJiwrNl,2025-11-03T11:47:22.360Z,2025-11-03T12:11:21.210Z,2500,0,0,-2500
"マツケン",eYO1CvV4v9,2025-11-03T11:41:14.323Z,2025-11-03T12:35:49.023Z,2000,0,0,-2000
"Doc",rNZKJiwrNl,2025-11-03T11:27:10.590Z,2025-11-03T11:46:54.674Z,2500,0,0,-2500
"chinsan",rs6S-uvF6p,2025-11-03T11:23:27.530Z,2025-11-03T12:21:10.197Z,3375,0,0,-3375
"バター",oxa9tO2RrY,2025-11-03T11:23:00.815Z,2025-11-03T13:13:20.020Z,3000,5711,0,2711
"konasho",f_d8ebrXPg,2025-11-03T11:23:00.810Z,2025-11-03T12:38:51.927Z,2000,3049,0,1049
"LostLamb",nZVZhqDbpq,2025-11-03T11:23:00.813Z,2025-11-03T12:30:59.576Z,4224,3854,0,-370
"ノガード",dlzwhIfu_I,2025-11-03T11:23:00.817Z,2025-11-03T13:29:25.188Z,2500,4255,0,1755
