player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Takatobi",cS0TbNKfbn,2026-02-02T12:04:02.449Z,2026-02-02T12:29:39.599Z,2250,1817,0,-433
"粗茶",GtqOGZOqIV,2026-02-02T12:02:12.518Z,2026-02-02T12:29:55.088Z,2222,1814,0,-408
"ばどえあー",ato_2TaeE3,2026-02-02T11:59:18.217Z,2026-02-02T12:29:47.014Z,2050,2468,0,418
"no",lYH850EfPw,2026-02-02T11:44:09.967Z,2026-02-02T11:55:00.186Z,3095,2080,0,-1015
"はせがえる",FxzN600G3r,2026-02-02T11:44:09.963Z,2026-02-02T12:29:58.669Z,3155,2755,0,-400
"宇宙１のたっちゃん",wE-EPOxf9q,2026-02-02T11:42:30.899Z,2026-02-02T11:58:05.117Z,3974,2690,0,-1284
"Lemon",Xa_1dhYEV4,2026-02-02T11:42:30.901Z,2026-02-02T12:29:47.010Z,3000,3360,0,360
"AontheRiver",yokMVzYG_q,2026-02-02T11:42:30.903Z,2026-02-02T12:29:11.577Z,2400,5162,0,2762
