player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Hibari",gG60J3OV2j,2026-02-02T12:09:47.927Z,2026-02-02T12:31:54.089Z,2000,2150,0,150
"waho",Oc04ITRF7i,2026-02-02T12:09:47.929Z,2026-02-02T12:29:40.679Z,3000,3350,0,350
"なんでやねん",r1CBe6Qe79,2026-02-02T12:09:47.932Z,2026-02-02T12:29:45.879Z,2020,1520,0,-500
