player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"27",YkRLv6Nf7r,2026-02-09T11:13:50.365Z,2026-02-09T12:39:29.297Z,3000,5597,0,2597
"ほたるいか",6weTfFBYpF,2026-02-09T11:11:50.263Z,2026-02-09T12:39:20.482Z,4362,3165,0,-1197
"常盤木いつき",0QyEE5Hc9o,2026-02-09T11:03:47.854Z,2026-02-09T12:38:47.329Z,2485,2464,0,-21
"arash!",PB93yGRdRr,2026-02-09T11:02:25.227Z,2026-02-09T12:27:27.169Z,2604,0,0,-2604
"shunsuke11",CmPBhvSXqk,2026-02-09T11:00:48.851Z,2026-02-09T12:38:47.324Z,2245,3969,0,1724
"Mazzo",5s6_8QwAyE,2026-02-09T11:00:48.848Z,2026-02-09T12:38:47.320Z,3825,3386,0,-439
"arash!",PB93yGRdRr,2026-02-09T11:00:48.846Z,2026-02-09T11:01:57.923Z,2060,2000,0,-60
