player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"MSK",lRMrY2rxFn,2026-02-02T11:31:59.712Z,,2000,,2000,0
"コロリ",H_d68jYO9T,2026-02-02T11:27:55.873Z,2026-02-02T12:30:26.145Z,2225,3730,0,1505
"Kay",YB5htYGJBx,2026-02-02T11:27:55.870Z,,2030,,2240,210
"わんわん",zFXBMUEx_N,2026-02-02T11:27:29.307Z,2026-02-02T12:30:53.914Z,2655,4745,0,2090
"shunsuke11",tqB-r6hdq9,2026-02-02T11:27:29.302Z,2026-02-02T12:30:53.909Z,3470,2120,0,-1350
"mega",A9xvP3DhlS,2026-02-02T11:27:29.305Z,2026-02-02T12:30:41.483Z,4455,2000,0,-2455
