player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"IAMB",gjmiQ4-uAW,2025-06-29T12:10:53.651Z,,2400,,3069,669
"たろす",_EAr7O2lyX,2025-06-29T12:06:55.171Z,,2400,,2625,225
"カイン",fcHKjLeyz-,2025-06-29T12:04:07.324Z,2025-06-29T13:36:52.734Z,4727,1900,0,-2827
"Komachi",jbImK-mYN0,2025-06-29T12:03:12.344Z,2025-06-29T12:20:18.180Z,3000,3010,0,10
"mo'",-WgKDrZMvL,2025-06-29T11:29:30.572Z,2025-06-29T12:22:06.059Z,2500,2550,0,50
"らねおか",XaClitYV1x,2025-06-29T11:11:01.393Z,,5035,3794,2485,1244
"arash!",OkLShdB9P8,2025-06-29T11:11:01.404Z,,4177,,2938,-1239
"パンドラ",YWl-be_cZ6,2025-06-29T11:11:01.388Z,,5889,1717,3075,-1097
"ノガード",dlzwhIfu_I,2025-06-29T11:11:01.398Z,,3072,3000,3037,2965
