player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Hibari",gG60J3OV2j,2026-02-02T12:07:05.868Z,2026-02-02T12:31:45.934Z,2020,1930,0,-90
"dny",5bOqayAYt3,2026-02-02T11:58:07.030Z,2026-02-02T12:14:20.307Z,2190,2130,0,-60
"dismal",MCmjCniXJd,2026-02-02T11:58:07.028Z,2026-02-02T12:31:44.102Z,2010,1073,0,-937
"実力の若林",BZCdwuhpMU,2026-02-02T11:53:39.430Z,2026-02-02T11:57:35.262Z,2000,2080,0,80
"AontheRiver",yokMVzYG_q,2026-02-02T11:53:39.428Z,2026-02-02T12:29:35.668Z,2400,3824,0,1424
"するたん",vVo9VdBVBm,2026-02-02T11:53:39.426Z,2026-02-02T12:31:34.427Z,2327,1910,0,-417
