player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"はなよ",FEJiL4ZWA6,2025-10-06T13:24:20.748Z,2025-10-06T14:08:21.579Z,3000,1575,0,-1425
"utos",7twUavutb1,2025-10-06T12:31:40.696Z,2025-10-06T14:08:42.316Z,2400,473,0,-1927
"utos",7twUavutb1,2025-10-06T12:05:22.092Z,2025-10-06T12:31:19.640Z,2400,395,0,-2005
"TOMO()",upQSzf-M-C,2025-10-06T11:51:39.675Z,2025-10-06T13:09:03.057Z,2000,2570,0,570
"sigma",yHZrsG6l5j,2025-10-06T11:35:37.633Z,2025-10-06T14:08:21.574Z,3710,3534,0,-176
"utos",7twUavutb1,2025-10-06T11:28:53.105Z,2025-10-06T12:04:01.415Z,4072,2500,0,-1572
"るも",7n59-giX1P,2025-10-06T11:25:00.236Z,,4376,1000,1905,-1471
"MasatoM",Zvgc3jh8lw,2025-10-06T11:24:40.218Z,2025-10-06T13:09:03.052Z,3000,3875,0,875
"Hibari",gG60J3OV2j,2025-10-06T11:11:28.442Z,2025-10-06T14:08:37.163Z,4815,10717,0,5902
"池田",9zseyWfctH,2025-10-06T11:03:27.062Z,2025-10-06T11:26:34.200Z,2000,2105,0,105
"とーち",OCY4-ehNwS,2025-10-06T11:02:59.868Z,2025-10-06T11:26:34.195Z,2500,2790,0,290
"hanayama_jam",djAxtB5t0F,2025-10-06T11:02:59.866Z,2025-10-06T12:08:00.634Z,2000,2942,0,942
"goto-neo",3uy3Mlil7r,2025-10-06T11:02:59.863Z,2025-10-06T14:08:21.568Z,3000,2577,0,-423
"こうちゃん",tOQgx5q4M5,2025-10-06T11:00:02.567Z,2025-10-06T11:26:34.190Z,2500,1750,0,-750
"ノガード",dlzwhIfu_I,2025-10-06T11:00:02.533Z,2025-10-06T11:26:34.186Z,2500,5360,0,2860
"arash!",lSXafQ4XJ9,2025-10-06T11:00:02.512Z,,5720,1671,2254,-1795
