player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"つー",bqEtnO6wX9,2026-02-23T13:28:33.917Z,2026-02-23T14:02:09.957Z,3000,5077,0,2077
"roi",nipvI-vlJZ,2026-02-23T13:08:07.917Z,2026-02-23T14:00:16.548Z,5833,348,0,-5485
"siruneko",m6qcHTxJhX,2026-02-23T11:47:36.192Z,2026-02-23T14:01:34.472Z,2785,3183,0,398
"つー",bqEtnO6wX9,2026-02-23T11:25:19.843Z,2026-02-23T13:26:18.331Z,3299,10,0,-3289
"揚げもち",3liBhfdN10,2026-02-23T11:12:38.902Z,2026-02-23T12:37:58.711Z,2759,2468,0,-291
"takatony",j_3joKfzS9,2026-02-23T11:10:57.601Z,2026-02-23T14:07:07.790Z,3000,8820,0,5820
"AontheRiver",3xNTeMox_o,2026-02-23T11:10:57.603Z,2026-02-23T14:01:34.466Z,2647,7300,0,4653
"Hinano",WeOKnoOueQ,2026-02-23T11:10:57.598Z,,7175,10,3282,-3883
