player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"tknsn",0vKy_AgCXx,2026-02-02T12:10:46.084Z,2026-02-02T12:31:25.393Z,3000,3695,0,695
"らねおか",l218j9GUvI,2026-02-02T12:10:46.075Z,,2000,,544,-1456
"実力の若林",BZCdwuhpMU,2026-02-02T12:10:46.081Z,2026-02-02T12:31:40.401Z,2010,2771,0,761
