player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"とーち",hig4fvwo_m,2026-01-19T13:51:50.443Z,2026-01-19T14:02:04.578Z,4950,2500,0,-2450
"イナズマKすけ",wO4Vw2dQ8t,2026-01-19T13:45:00.481Z,2026-01-19T14:01:56.381Z,2786,2440,0,-346
"Komachi",bMLfSACYEi,2026-01-19T12:51:19.207Z,,3000,,3426,426
"Sky",Lx-JfyAGSv,2026-01-19T11:59:18.817Z,2026-01-19T14:01:48.262Z,2400,2326,0,-74
"waho",Oc04ITRF7i,2026-01-19T11:55:11.464Z,2026-01-19T14:02:00.902Z,2500,3985,0,1485
"とーち",hig4fvwo_m,2026-01-19T11:55:31.178Z,2026-01-19T13:49:37.383Z,3862,0,0,-3862
"イナズマKすけ",wO4Vw2dQ8t,2026-01-19T11:40:13.814Z,2026-01-19T12:32:09.571Z,2317,2044,0,-273
"ふじもん",gbzSIQE9n9,2026-01-19T11:39:41.183Z,2026-01-19T12:39:22.115Z,2000,2356,0,356
"そばやき",U3O4lU7Zcn,2026-01-19T11:36:55.759Z,2026-01-19T12:31:53.214Z,2500,2586,0,86
"utos",g0yui9LXM4,2026-01-19T11:36:55.764Z,2026-01-19T14:01:38.768Z,3836,5827,0,1991
"Sky",Lx-JfyAGSv,2026-01-19T11:36:55.757Z,2026-01-19T11:55:11.461Z,2000,2840,0,840
"らねおか",XaClitYV1x,2026-01-19T11:36:55.755Z,,4665,1616,4870,1821
