player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"KAWAUSO",TVNlFwDOoe,2026-02-02T12:06:59.763Z,2026-02-02T12:32:25.460Z,2010,1343,0,-667
"utos",g0yui9LXM4,2026-02-02T12:06:59.760Z,2026-02-02T12:13:46.184Z,3000,3130,0,130
"MAX",7htETinMJU,2026-02-02T12:03:10.681Z,2026-02-02T12:32:34.659Z,2260,2214,0,-46
"すとふぁ",M4pyIQvfB9,2026-02-02T12:01:53.379Z,,2070,55,2976,961
"小鳥遊ひいろ",_MzXcG5lMv,2026-02-02T12:01:53.376Z,2026-02-02T12:32:25.455Z,2000,3828,0,1828
"宇宙１のたっちゃん",wE-EPOxf9q,2026-02-02T12:01:53.372Z,,4085,10,1869,-2206
