player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"ノガード",GgfRhPuspx,,,2000,,2000,0
"teish",v-iN-1QQsm,2026-02-16T12:58:02.779Z,,2750,,2000,-750
"takatony",j_3joKfzS9,2026-02-16T11:13:12.409Z,2026-02-16T13:20:55.628Z,5200,3335,0,-1865
"roi",ZzPjBrJeSm,2026-02-16T11:13:25.338Z,,3122,4320,2585,3783
"翔斗",4_RBXVU9-k,2026-02-16T11:11:11.187Z,2026-02-16T14:02:35.031Z,3000,3599,0,599
"teish",v-iN-1QQsm,2026-02-16T11:10:40.481Z,2026-02-16T12:57:43.264Z,3759,610,0,-3149
"日経平均終値",SztbQ-wHxN,2026-02-16T11:10:40.477Z,2026-02-16T13:53:30.345Z,3000,5039,0,2039
"Ramune",soKGYfNQsD,2026-02-16T11:10:40.479Z,,3380,180,2543,-657
