player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"Ramune",soKGYfNQsD,2026-03-09T13:39:57.743Z,,2050,,2125,75
"Ramune",soKGYfNQsD,2026-03-09T11:03:08.227Z,2026-03-09T13:39:15.002Z,6160,400,0,-5760
"ゆうま",MI-fYAoFiY,2026-03-09T11:07:10.548Z,,3390,,2050,-1340
"なんでやねん",r1CBe6Qe79,2026-03-09T11:00:39.907Z,2026-03-09T14:00:57.929Z,3647,5134,0,1487
"ゴン02（江戸犬）",AblUkPGGlZ,2026-03-09T11:00:39.905Z,2026-03-09T14:02:13.063Z,2010,4442,0,2432
"かいる",nPiUhQEVMi,2026-03-09T10:55:38.548Z,2026-03-09T13:57:32.285Z,2095,3718,0,1623
"konasho",5Bj_LObl5K,2026-03-09T10:55:38.546Z,,3660,2323,2870,1533
"ノガード",GgfRhPuspx,2026-03-09T10:55:38.550Z,2026-03-09T11:00:39.903Z,2500,2450,0,-50
