player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"すとふぁ",M4pyIQvfB9,2026-02-23T13:53:43.280Z,,2500,,2367,-133
"konishi",rhUBwDuHCf,2026-02-23T12:27:36.464Z,2026-02-23T14:00:30.867Z,4280,7694,0,3414
"粗茶",bpqBqMLbP8,2026-02-23T11:45:43.521Z,2026-02-23T13:50:02.661Z,5019,4570,0,-449
"takatony",j_3joKfzS9,2026-02-23T11:13:07.637Z,2026-02-23T14:07:14.957Z,3000,6202,0,3202
"それいゆ るな",s_7Utr4tDi,2026-02-23T11:13:32.061Z,2026-02-23T12:12:23.982Z,3000,1192,0,-1808
"ゴン02（江戸犬）",AblUkPGGlZ,2026-02-23T11:10:24.661Z,2026-02-23T13:47:18.517Z,4683,160,0,-4523
"Rabbit900",yEOnuJcBZo,2026-02-23T11:10:24.667Z,2026-02-23T14:00:30.860Z,3548,5056,0,1508
"Hinano",WeOKnoOueQ,2026-02-23T11:10:24.665Z,,6922,2278,3433,-1211
