player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"そふとくりーむ",9W903vxPw_,2026-02-02T11:42:26.642Z,2026-02-02T12:33:04.145Z,3185,1684,0,-1501
"tomo0428",8IgjF6KI_P,2026-02-02T11:38:04.806Z,2026-02-02T12:32:57.438Z,2510,4624,0,2114
"konishi",rhUBwDuHCf,2026-02-02T11:36:37.880Z,2026-02-02T12:29:56.689Z,3000,3051,0,51
"hinano",WeOKnoOueQ,2026-02-02T11:36:37.876Z,2026-02-02T12:32:57.433Z,3000,4041,0,1041
"takatony",j_3joKfzS9,2026-02-02T11:36:37.873Z,2026-02-02T12:14:07.789Z,3365,1660,0,-1705
