player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"ナカヤマ",LgKolQ4UDh,2026-01-12T13:34:14.722Z,,2000,,2035,35
"たか＆とし",8VMvBRQFHc,2026-01-12T12:55:30.963Z,2026-01-12T14:33:53.874Z,2500,2060,0,-440
"ばどえあー",WjqaCs8A5o,2026-01-12T12:28:39.493Z,,2000,,2645,645
"Doc",QdL8xRwatP,2026-01-12T11:51:29.552Z,,2924,,1940,-984
"arash!",Anz4LD8HHz,2026-01-12T11:42:21.472Z,2026-01-12T12:28:39.489Z,3000,2914,0,-86
"Utos",g0yui9LXM4,2026-01-12T11:38:46.694Z,2026-01-12T11:59:19.142Z,2400,2294,0,-106
"イナズマKすけ",Z6TJMpwlfw,2026-01-12T11:32:26.500Z,2026-01-12T12:51:02.336Z,2500,3523,0,1023
"Hibari",gG60J3OV2j,2026-01-12T11:32:26.502Z,,2500,,2162,-338
"とーち",ZFo02uupTt,2026-01-12T11:32:26.498Z,,2500,,2751,251
