player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"-TOMO-",upQSzf-M-C,2026-02-16T13:13:25.559Z,,2500,,2452,-48
"27",YkRLv6Nf7r,2026-02-16T12:41:45.205Z,,2680,430,2350,100
"すとふぁ",M4pyIQvfB9,2026-02-16T11:33:23.161Z,,2510,1248,3364,2102
"だいすけ",9kBl9X8tEm,2026-02-16T11:24:13.391Z,2026-02-16T12:08:23.545Z,2715,0,0,-2715
"Rabbit900",yEOnuJcBZo,2026-02-16T11:16:58.819Z,,2060,1360,2289,1589
"teish",v-iN-1QQsm,2026-02-16T11:16:40.222Z,,2326,340,3010,1024
"cymx2724",Yg9-tEe5QH,2026-02-16T11:16:40.217Z,2026-02-16T13:07:10.864Z,2400,2539,0,139
"なんでやねん",r1CBe6Qe79,2026-02-16T11:16:40.219Z,,4371,259,1921,-2191
