player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"ころり",n0s1KAOIRL,2026-02-09T13:51:12.700Z,2026-02-09T14:01:33.929Z,2000,3485,0,1485
"北ふくろー",nxKtWVcmeY,2026-02-09T13:07:11.966Z,2026-02-09T14:01:35.793Z,3145,2680,0,-465
"hanzo",DKe5W54dl3,2026-02-09T13:06:56.276Z,2026-02-09T14:01:09.725Z,2059,2000,0,-59
"UMAUMA",iKNrGrbUkg,2026-02-09T13:06:12.243Z,,3000,,2128,-872
"それいゆ るな",s_7Utr4tDi,2026-02-09T13:05:24.847Z,2026-02-09T13:32:20.233Z,3000,2310,0,-690
"SetsunaTrip",O2b7zy1-XM,2026-02-09T13:05:24.843Z,2026-02-09T14:01:16.576Z,2865,2710,0,-155
"Lemon",Xa_1dhYEV4,2026-02-09T13:05:24.840Z,2026-02-09T14:01:09.719Z,3000,3756,0,756
