player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"すとふぁ",M4pyIQvfB9,2026-03-23T13:39:01.876Z,2026-03-23T13:43:23.652Z,2500,2200,0,-300
"すとふぁ",M4pyIQvfB9,2026-03-23T13:33:01.891Z,2026-03-23T13:34:35.274Z,2500,0,0,-2500
"するたん",vVo9VdBVBm,2026-03-23T11:35:18.641Z,2026-03-23T12:46:26.338Z,2000,3865,0,1865
"Kuni",HIjaJ0Hz7_,2026-03-23T11:11:07.408Z,2026-03-23T13:44:53.681Z,3432,7596,0,4164
"だいすけ",9kBl9X8tEm,2026-03-23T11:03:30.953Z,2026-03-23T11:27:45.665Z,3000,3317,0,317
"Ene",6N30cpGlP_,2026-03-23T11:03:30.951Z,2026-03-23T13:13:53.618Z,4452,2400,0,-2052
"なんでやねん",r1CBe6Qe79,2026-03-23T10:52:02.094Z,2026-03-23T13:30:55.351Z,3227,2591,0,-636
"GIL RAIM",dPnVkST7ll,2026-03-23T10:52:02.110Z,2026-03-23T13:39:01.821Z,3237,4782,0,1545
"ゴン02（江戸犬）",AblUkPGGlZ,2026-03-23T10:52:02.049Z,2026-03-23T13:45:48.380Z,5515,3112,0,-2403
