player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"arash!",PB93yGRdRr,2026-02-09T13:05:02.584Z,,3377,100,2000,-1277
"sigma",yHZrsG6l5j,2026-02-09T13:05:02.576Z,,2670,174,2680,184
"GIL RAIM",dPnVkST7ll,2026-02-09T13:05:02.567Z,,2000,,3298,1298
"Takatobi",cS0TbNKfbn,2026-02-09T13:04:18.686Z,2026-02-09T13:52:13.576Z,3250,2371,0,-879
"Rabbit900",yEOnuJcBZo,2026-02-09T13:04:18.683Z,,2873,1241,2006,374
"alfort",FIVt2CQpXU,2026-02-09T13:04:18.680Z,2026-02-09T14:02:37.624Z,2065,2365,0,300
