player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"ノガード",GgfRhPuspx,,2026-02-16T12:20:19.131Z,1,1,0,0
"engawa",cCFXQyltQ-,2026-02-16T11:43:34.192Z,2026-02-16T13:23:52.720Z,3000,1435,0,-1565
"GIL RAIM",dPnVkST7ll,2026-02-16T11:33:58.388Z,2026-02-16T13:42:14.247Z,4487,620,0,-3867
"実力の若林",xSY21IazNW,2026-02-16T11:09:11.813Z,2026-02-16T11:32:17.551Z,2452,2010,0,-442
"それいゆ るな",s_7Utr4tDi,2026-02-16T11:09:11.811Z,2026-02-16T13:30:52.687Z,3000,831,0,-2169
"ゴン02（江戸犬）",AblUkPGGlZ,2026-02-16T11:08:25.054Z,2026-02-16T14:00:26.499Z,2060,6269,0,4209
"りく",z2lKOiJnrt,2026-02-16T11:03:26.305Z,,2662,70,5104,2512
"APO",XqrTiXnRSu,2026-02-16T11:03:26.310Z,2026-02-16T13:38:28.710Z,3782,7104,0,3322
"GIL RAIM",dPnVkST7ll,2026-02-16T11:03:26.307Z,2026-02-16T11:32:17.547Z,2000,0,0,-2000
