player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"sokun777",xOaP7PB88A,2026-02-02T11:14:12.320Z,2026-02-02T12:30:29.434Z,2500,4354,0,1854
"とーち",xV3KBDal40,2026-02-02T11:10:40.345Z,2026-02-02T12:31:05.660Z,2500,2055,0,-445
"わた",kgEmed-EEr,2026-02-02T11:10:40.342Z,2026-02-02T12:31:05.655Z,2661,4507,0,1846
"sokun777",xOaP7PB88A,2026-02-02T11:10:40.337Z,2026-02-02T11:13:00.166Z,3000,3010,0,10
"カイン",HKvsgPDyw6,2026-02-02T11:10:01.916Z,2026-02-02T12:31:05.650Z,2985,1890,0,-1095
"こうちゃん",QxFRu38uEz,2026-02-02T11:10:01.553Z,2026-02-02T12:30:29.428Z,3186,865,0,-2321
"Noram",DZezvMNAJy,2026-02-02T11:10:01.763Z,2026-02-02T12:31:05.644Z,2300,2451,0,151
