player_nickname,player_id,session_start_at,session_end_at,buy_in,buy_out,stack,net
"GIL RAIM",UT4L4l8_pF,2025-04-21T13:55:36.144Z,,2000,,736,-1264
"Ene",7kPHYByVxS,2025-04-21T13:54:38.220Z,,2200,,2253,53
"teish",_VovX_t1K-,2025-04-21T13:52:27.160Z,2025-04-21T14:01:22.257Z,2000,1930,0,-70
"とりん",hTmKIbNOgU,2025-04-21T13:30:10.379Z,2025-04-21T14:04:44.049Z,2000,5329,0,3329
"チェカ",WMCgqUGQC3,2025-04-21T13:27:19.146Z,2025-04-21T14:05:21.600Z,2000,3184,0,1184
"ノガード",WtIP2AbI23,2025-04-21T13:24:45.427Z,,2400,,2300,-100
"teish",_VovX_t1K-,2025-04-21T13:17:02.943Z,2025-04-21T13:48:19.019Z,2000,1677,0,-323
"Ene",7kPHYByVxS,2025-04-21T13:01:21.862Z,2025-04-21T13:51:20.429Z,2200,0,0,-2200
"らねおか",mxbIpuJKNk,2025-04-21T11:38:17.274Z,2025-04-21T13:59:20.792Z,2000,6022,0,4022
"Hibari99",WoUs1vEbz8,2025-04-21T11:29:13.006Z,2025-04-21T13:11:05.887Z,3853,0,0,-3853
"やましー",jnTTcStDrh,2025-04-21T11:16:02.516Z,2025-04-21T11:25:43.131Z,2000,2180,0,180
"sigma",yHZrsG6l5j,2025-04-21T11:03:33.765Z,2025-04-21T11:12:04.475Z,2000,1970,0,-30
"摩天楼",DT58TEGzc2,2025-04-21T11:03:33.771Z,2025-04-21T13:03:03.094Z,2804,1330,0,-1474
"shiozuka1121",Zp6HGuC8yK,2025-04-21T11:03:33.767Z,2025-04-21T12:59:33.090Z,2000,4846,0,2846
"とーち",hig4fvwo_m,2025-04-21T11:03:33.763Z,2025-04-21T13:41:33.416Z,3888,4078,0,190
"やましー",jnTTcStDrh,2025-04-21T11:03:33.769Z,2025-04-21T11:14:20.375Z,2000,0,0,-2000
"itsuki",o6pjXUnexP,2025-04-21T10:58:27.300Z,2025-04-21T13:21:53.332Z,2841,1433,0,-1408
"チェカ",WMCgqUGQC3,2025-04-21T10:58:27.298Z,2025-04-21T13:24:45.424Z,3074,0,0,-3074
"arash!",3XxnU4oJw0,2025-04-21T10:58:27.294Z,,2000,4335,1657,3992
